idade,peso,altura,imc,sexo_m,sexo_f,lesoes_count,comorbidades_count,n_days,total_exs,lower_count,lower_ratio,has_biset,has_triset,has_drop,quality_label
28,82.2,1.93,22.1,1,0,1,0,1,5,2,0.4,0,0,0,1
42,85.9,1.61,33.1,0,1,1,0,3,23,6,0.261,0,0,0,0
41,77.6,1.55,32.3,0,1,0,0,3,24,6,0.25,0,0,0,0
43,86.1,1.63,32.4,0,1,0,0,1,5,2,0.4,0,0,0,1
26,87.5,1.77,27.9,0,1,1,1,3,18,4,0.222,0,0,0,0
32,69.8,1.69,24.4,0,1,0,0,3,20,5,0.25,0,0,0,0
30,96.0,1.72,32.4,1,0,1,0,3,24,6,0.25,0,0,0,1
22,85.7,1.76,27.7,0,1,1,0,3,20,5,0.25,0,0,0,0
41,99.0,1.79,30.9,1,0,0,0,5,45,17,0.378,0,0,0,0
47,78.1,1.79,24.4,1,0,0,0,3,25,5,0.2,0,0,0,0
57,86.3,1.59,34.1,0,1,1,0,3,25,6,0.24,0,0,0,0
32,82.2,1.74,27.2,1,0,0,0,1,5,2,0.4,0,0,0,1
45,57.2,1.67,20.5,0,1,0,0,5,42,14,0.333,0,0,0,0
53,101.5,1.94,27.0,1,0,0,0,3,20,4,0.2,0,0,0,1
53,52.9,1.63,19.9,0,1,0,0,1,6,2,0.333,0,0,0,0
50,74.8,1.83,22.3,1,0,1,0,3,21,5,0.238,0,0,0,1
26,103.5,1.86,29.9,1,0,0,1,5,38,13,0.342,0,0,0,1
39,80.6,1.69,28.2,1,0,0,0,1,5,2,0.4,0,0,0,1
46,80.4,1.69,28.2,0,1,0,1,1,4,2,0.5,0,0,0,0
49,73.7,1.83,22.0,1,0,0,0,3,21,5,0.238,0,0,0,1
49,52.8,1.58,21.2,0,1,1,0,5,41,15,0.366,0,0,0,0
25,86.0,1.94,22.9,1,0,1,0,3,21,4,0.19,0,0,0,1
24,89.3,1.94,23.7,1,0,0,0,1,6,2,0.333,0,0,0,1
23,87.7,1.68,31.1,0,1,1,0,5,44,14,0.318,0,0,0,0
33,59.3,1.63,22.3,0,1,1,0,3,21,4,0.19,0,0,0,0
42,56.5,1.79,17.6,0,1,2,0,1,6,2,0.333,0,0,0,0
40,82.9,1.71,28.4,0,1,0,1,1,5,2,0.4,0,0,0,1
23,63.9,1.88,18.1,1,0,0,1,1,5,2,0.4,0,0,0,1
28,94.9,1.66,34.4,1,0,1,1,1,4,1,0.25,0,0,0,0
44,78.9,1.95,20.7,1,0,0,0,1,5,2,0.4,0,0,0,1
22,103.5,1.72,35.0,1,0,2,0,5,42,16,0.381,0,0,0,0
28,90.8,1.82,27.4,1,0,0,0,3,22,4,0.182,0,0,0,1
34,88.8,1.66,32.2,0,1,0,0,3,25,6,0.24,0,0,0,0
34,54.7,1.67,19.6,0,1,1,0,5,43,15,0.349,0,0,0,0
58,81.7,1.73,27.3,1,0,0,1,3,17,4,0.235,0,0,0,1
36,72.1,1.77,23.0,0,1,1,0,3,24,5,0.208,0,0,0,0
60,87.6,1.85,25.6,1,0,0,0,1,5,2,0.4,0,0,0,1
23,79.1,1.74,26.1,1,0,1,2,3,10,2,0.2,0,0,0,1
59,86.4,1.61,33.3,0,1,0,0,1,5,2,0.4,0,0,0,1
47,105.9,1.66,38.4,1,0,0,0,3,22,6,0.273,0,0,0,1
37,63.1,1.56,25.9,0,1,0,0,3,26,6,0.231,0,0,0,0
49,71.5,1.58,28.6,0,1,1,0,1,5,2,0.4,0,0,0,1
36,75.4,1.66,27.4,0,1,0,0,1,5,2,0.4,0,0,0,1
48,77.5,1.62,29.5,0,1,1,0,1,5,2,0.4,0,0,0,1
18,65.5,1.57,26.6,0,1,0,0,1,6,2,0.333,0,0,0,0
43,68.3,1.91,18.7,1,0,1,0,3,21,4,0.19,0,0,0,1
47,81.4,1.86,23.5,1,0,1,0,3,21,4,0.19,0,0,0,1
18,98.1,1.7,33.9,1,0,0,0,3,21,6,0.286,0,0,0,1
50,84.7,1.95,22.3,1,0,0,0,3,21,6,0.286,0,0,0,1
18,95.4,1.82,28.8,1,0,0,0,1,5,2,0.4,0,0,0,1
43,71.2,1.63,26.8,0,1,0,0,5,44,14,0.318,0,0,0,0
19,78.2,1.77,25.0,0,1,1,0,1,5,2,0.4,0,0,0,1
37,78.9,1.62,30.1,0,1,1,0,5,45,15,0.333,0,0,0,0
38,63.5,1.87,18.2,1,0,1,0,1,5,2,0.4,0,0,0,1
22,65.7,1.68,23.3,0,1,0,0,1,5,2,0.4,0,0,0,1
27,61.8,1.69,21.6,0,1,0,0,1,5,2,0.4,0,0,0,1
54,67.4,1.87,19.3,1,0,1,1,3,19,5,0.263,0,0,0,1
31,77.4,1.73,25.9,0,1,0,0,1,5,2,0.4,0,0,0,1
38,94.2,1.74,31.1,1,0,1,1,3,20,4,0.2,0,0,0,1
48,82.6,1.92,22.4,1,0,1,0,3,25,6,0.24,0,0,0,0
29,72.7,1.94,19.3,1,0,1,0,3,27,6,0.222,0,0,0,0
42,52.1,1.79,16.3,0,1,0,0,5,44,14,0.318,0,0,0,0
20,68.2,1.81,20.8,1,0,0,0,3,22,6,0.273,0,0,0,1
54,95.3,1.94,25.3,1,0,1,0,3,23,6,0.261,0,0,0,1
34,65.5,1.65,24.1,0,1,0,0,1,6,2,0.333,0,0,0,0
27,74.8,1.78,23.6,0,1,1,0,1,5,2,0.4,0,0,0,1
35,105.6,1.75,34.5,1,0,1,0,3,23,5,0.217,0,0,0,1
23,59.4,1.67,21.3,0,1,1,0,3,22,4,0.182,0,0,0,0
45,66.0,1.7,22.8,1,0,1,0,5,42,17,0.405,0,0,0,0
26,89.1,1.7,30.8,1,0,0,1,1,4,2,0.5,0,0,0,0
50,84.8,1.8,26.2,1,0,0,0,1,5,2,0.4,0,0,0,1
55,105.5,1.88,29.8,1,0,2,0,5,44,14,0.318,0,0,0,0
31,84.7,1.86,24.5,1,0,0,0,1,5,2,0.4,0,0,0,1
42,63.1,1.62,24.0,0,1,0,0,3,23,4,0.174,0,0,0,0
48,100.4,1.72,33.9,1,0,1,0,5,39,13,0.333,0,0,0,1
50,78.6,1.64,29.2,0,1,0,0,3,23,6,0.261,0,0,0,0
31,60.5,1.59,23.9,0,1,0,0,5,44,17,0.386,0,0,0,0
27,70.2,1.76,22.7,0,1,0,0,5,43,16,0.372,0,0,0,0
31,96.9,1.78,30.6,1,0,1,0,5,49,17,0.347,0,0,0,0
59,100.5,1.92,27.3,1,0,1,1,3,14,3,0.214,0,0,0,1
54,60.8,1.77,19.4,0,1,1,0,3,25,6,0.24,0,0,0,0
33,61.9,1.71,21.2,0,1,2,0,1,5,2,0.4,0,0,0,1
34,89.2,1.78,28.2,0,1,1,0,3,22,6,0.273,0,0,0,0
40,100.3,1.87,28.7,1,0,0,0,3,26,6,0.231,0,0,0,0
45,72.7,1.93,19.5,1,0,0,0,3,24,4,0.167,0,0,0,1
25,106.3,1.85,31.1,1,0,2,0,1,5,2,0.4,0,0,0,1
31,74.5,1.9,20.6,1,0,0,0,3,21,5,0.238,0,0,0,1
58,73.7,1.58,29.5,0,1,0,0,3,24,4,0.167,0,0,0,0
52,86.4,1.74,28.5,0,1,0,0,3,21,4,0.19,0,0,0,0
44,64.3,1.67,23.1,0,1,0,1,3,19,4,0.211,0,0,0,0
47,72.7,1.59,28.8,0,1,0,2,3,13,3,0.231,0,0,0,0
22,85.7,1.68,30.4,0,1,0,1,3,19,4,0.211,0,0,0,0
33,61.8,1.6,24.1,0,1,1,0,3,21,4,0.19,0,0,0,0
47,53.2,1.72,18.0,0,1,1,0,3,20,6,0.3,0,0,0,0
18,86.4,1.88,24.4,1,0,0,0,3,20,4,0.2,0,0,0,1
46,86.4,1.79,27.0,0,1,1,0,5,48,17,0.354,0,0,0,0
54,97.6,1.75,31.9,1,0,0,0,3,22,5,0.227,0,0,0,1
22,65.5,1.73,21.9,1,0,1,0,1,6,2,0.333,0,0,0,1
54,61.4,1.71,21.0,0,1,1,0,3,21,4,0.19,0,0,0,0
37,59.2,1.63,22.3,0,1,2,0,3,24,6,0.25,0,0,0,0
25,56.2,1.73,18.8,0,1,2,0,3,23,6,0.261,0,0,0,0
32,71.5,1.81,21.8,1,0,0,1,3,19,4,0.211,0,0,0,1
58,72.1,1.76,23.3,0,1,1,0,3,22,5,0.227,0,0,0,0
31,71.4,1.76,23.1,0,1,0,0,1,6,2,0.333,0,0,0,0
55,87.6,1.68,31.0,0,1,0,0,5,50,17,0.34,0,0,0,0
55,82.8,1.88,23.4,1,0,0,1,1,5,2,0.4,0,0,0,1
44,93.5,1.94,24.8,1,0,0,0,1,5,2,0.4,0,0,0,1
57,101.2,1.8,31.2,1,0,0,0,5,43,14,0.326,0,0,0,0
60,61.7,1.81,18.8,1,0,0,0,1,5,2,0.4,0,0,0,1
29,87.7,1.65,32.2,0,1,2,0,1,6,2,0.333,0,0,0,0
54,81.9,1.69,28.7,0,1,2,1,1,4,2,0.5,0,0,0,0
58,53.9,1.63,20.3,0,1,0,0,3,26,6,0.231,0,0,0,0
53,74.3,1.72,25.1,0,1,0,0,1,5,2,0.4,0,0,0,1
59,65.8,1.81,20.1,1,0,0,0,5,42,14,0.333,0,0,0,0
37,59.6,1.67,21.4,0,1,0,0,3,21,6,0.286,0,0,0,0
32,67.0,1.89,18.8,1,0,1,0,3,21,5,0.238,0,0,0,1
36,97.1,1.78,30.6,1,0,0,0,1,5,2,0.4,0,0,0,1
47,65.3,1.77,20.8,0,1,1,0,3,24,5,0.208,0,0,0,0
58,80.6,1.75,26.3,1,0,0,1,3,16,4,0.25,0,0,0,1
38,87.5,1.57,35.5,0,1,0,0,5,47,17,0.362,0,0,0,0
58,78.5,1.75,25.6,0,1,0,1,1,4,2,0.5,0,0,0,0
19,89.5,1.72,30.3,0,1,0,2,3,10,3,0.3,0,0,0,0
28,71.8,1.73,24.0,0,1,2,1,3,16,3,0.188,0,0,0,0
33,80.9,1.61,31.2,0,1,2,0,3,22,4,0.182,0,0,0,0
43,88.1,1.67,31.6,0,1,2,0,1,5,2,0.4,0,0,0,1
47,75.6,1.71,25.9,1,0,0,0,1,5,2,0.4,0,0,0,1
44,107.5,1.91,29.5,1,0,1,0,1,5,2,0.4,0,0,0,1
40,53.2,1.76,17.2,0,1,2,0,3,24,6,0.25,0,0,0,0
48,102.5,1.67,36.8,1,0,0,1,3,17,4,0.235,0,0,0,1
59,50.8,1.62,19.4,0,1,0,1,1,4,2,0.5,0,0,0,0
46,70.0,1.66,25.4,1,0,0,0,3,20,4,0.2,0,0,0,1
25,85.1,1.84,25.1,1,0,0,0,3,22,5,0.227,0,0,0,1
57,62.3,1.58,25.0,0,1,1,0,1,6,2,0.333,0,0,0,0
18,104.0,1.8,32.1,1,0,1,0,3,24,6,0.25,0,0,0,1
42,80.0,1.75,26.1,1,0,2,0,3,21,4,0.19,0,0,0,1
56,80.5,1.65,29.6,0,1,0,0,1,6,2,0.333,0,0,0,0
58,62.4,1.95,16.4,1,0,0,0,1,5,2,0.4,0,0,0,1
37,73.6,1.81,22.5,1,0,0,0,5,43,14,0.326,0,0,0,0
58,66.7,1.65,24.5,1,0,2,0,1,5,2,0.4,0,0,0,1
50,54.4,1.6,21.2,0,1,0,0,1,5,2,0.4,0,0,0,1
27,52.4,1.56,21.5,0,1,0,0,1,5,2,0.4,0,0,0,1
26,89.0,1.62,33.9,0,1,0,0,5,46,14,0.304,0,0,0,0
40,106.4,1.91,29.2,1,0,1,0,1,5,2,0.4,0,0,0,1
23,89.0,1.7,30.8,0,1,0,0,1,5,2,0.4,0,0,0,1
21,106.0,1.77,33.8,1,0,1,0,5,44,16,0.364,0,0,0,0
29,73.8,1.73,24.7,0,1,0,0,5,49,17,0.347,0,0,0,0
38,82.5,1.8,25.5,0,1,0,0,1,5,2,0.4,0,0,0,1
29,75.4,1.92,20.5,1,0,0,1,1,4,2,0.5,0,0,0,0
29,83.6,1.76,27.0,0,1,0,0,3,22,4,0.182,0,0,0,0
31,89.8,1.68,31.8,0,1,0,0,5,44,16,0.364,0,0,0,0
27,101.9,1.77,32.5,1,0,0,0,3,25,6,0.24,0,0,0,0
47,72.5,1.63,27.3,0,1,2,0,3,24,6,0.25,0,0,0,0
60,64.7,1.8,20.0,0,1,2,0,3,21,6,0.286,0,0,0,0
47,67.0,1.68,23.7,1,0,0,0,5,45,14,0.311,0,0,0,0
33,67.4,1.66,24.5,1,0,0,1,1,4,2,0.5,0,0,0,0
39,62.5,1.76,20.2,0,1,1,0,5,46,14,0.304,0,0,0,0
26,71.0,1.67,25.5,0,1,1,0,3,20,4,0.2,0,0,0,0
46,75.8,1.9,21.0,1,0,2,0,3,27,6,0.222,0,0,0,0
46,51.1,1.67,18.3,0,1,1,0,3,22,6,0.273,0,0,0,0
18,81.5,1.65,29.9,0,1,0,1,1,5,2,0.4,0,0,0,1
31,62.9,1.69,22.0,1,0,0,0,3,18,4,0.222,0,0,0,1
27,74.1,1.64,27.6,0,1,0,0,5,47,17,0.362,0,0,0,0
25,68.4,1.71,23.4,0,1,1,0,5,43,16,0.372,0,0,0,0
19,70.3,1.7,24.3,1,0,2,1,3,17,4,0.235,0,0,0,1
38,80.0,1.88,22.6,1,0,1,0,3,22,5,0.227,0,0,0,1
54,64.3,1.79,20.1,0,1,0,0,3,26,6,0.231,0,0,0,0
28,91.4,1.74,30.2,1,0,0,0,5,49,17,0.347,0,0,0,0
28,82.2,1.79,25.7,0,1,0,0,5,49,17,0.347,0,0,0,0
55,79.2,1.58,31.7,0,1,0,0,5,46,15,0.326,0,0,0,0
19,109.3,1.87,31.3,1,0,1,0,1,5,2,0.4,0,0,0,1
47,108.4,1.84,32.0,1,0,1,0,1,5,2,0.4,0,0,0,1
18,80.9,1.73,27.0,0,1,1,1,3,16,4,0.25,0,0,0,0
59,67.8,1.68,24.0,1,0,0,0,5,45,16,0.356,0,0,0,0
21,92.7,1.75,30.3,1,0,0,0,5,47,16,0.34,0,0,0,0
31,80.1,1.76,25.9,1,0,0,0,1,5,2,0.4,0,0,0,1
35,65.6,1.7,22.7,0,1,0,0,3,22,4,0.182,0,0,0,0
48,71.3,1.79,22.3,0,1,0,0,5,48,15,0.312,0,0,0,0
20,106.4,1.68,37.7,1,0,1,0,5,42,14,0.333,0,0,0,0
19,74.5,1.7,25.8,0,1,1,1,1,4,2,0.5,0,0,0,0
58,71.0,1.77,22.7,1,0,2,2,1,3,0,0.0,0,0,0,0
57,52.2,1.56,21.4,0,1,0,0,1,5,2,0.4,0,0,0,1
32,108.9,1.95,28.6,1,0,1,0,3,26,6,0.231,0,0,0,0
45,66.0,1.59,26.1,0,1,1,1,1,5,2,0.4,0,0,0,1
27,66.4,1.69,23.2,0,1,2,0,3,23,5,0.217,0,0,0,0
46,64.1,1.82,19.4,1,0,1,1,5,37,13,0.351,0,0,0,1
58,75.3,1.72,25.5,0,1,1,0,1,6,2,0.333,0,0,0,0
45,58.0,1.68,20.5,0,1,0,0,5,43,14,0.326,0,0,0,0
60,91.1,1.71,31.2,1,0,0,0,1,5,2,0.4,0,0,0,1
48,101.2,1.91,27.7,1,0,0,0,1,5,2,0.4,0,0,0,1
35,82.8,1.58,33.2,0,1,0,0,1,5,2,0.4,0,0,0,1
48,80.7,1.93,21.7,1,0,0,0,1,5,2,0.4,0,0,0,1
50,55.5,1.72,18.8,0,1,0,0,3,27,6,0.222,0,0,0,0
58,72.9,1.83,21.8,1,0,0,2,3,9,2,0.222,0,0,0,1
32,88.7,1.78,28.0,1,0,2,1,5,33,14,0.424,0,0,0,1
46,103.0,1.74,34.0,1,0,0,1,1,4,1,0.25,0,0,0,0
52,109.3,1.9,30.3,1,0,0,0,1,6,2,0.333,0,0,0,1
32,79.9,1.66,29.0,0,1,0,0,5,46,14,0.304,0,0,0,0
19,98.8,1.72,33.4,1,0,0,0,5,44,15,0.341,0,0,0,0
45,70.8,1.86,20.5,1,0,0,1,5,38,14,0.368,0,0,0,1
49,61.2,1.77,19.5,1,0,1,0,1,6,2,0.333,0,0,0,1
32,91.7,1.88,25.9,1,0,0,0,1,5,2,0.4,0,0,0,1
18,97.1,1.94,25.8,1,0,2,0,3,21,6,0.286,0,0,0,1
36,64.5,1.69,22.6,0,1,0,0,3,22,6,0.273,0,0,0,0
31,65.9,1.56,27.1,0,1,0,1,1,4,2,0.5,0,0,0,0
29,61.5,1.66,22.3,0,1,0,1,1,4,2,0.5,0,0,0,0
52,79.7,1.93,21.4,1,0,1,1,5,43,14,0.326,0,0,0,0
51,84.6,1.75,27.6,0,1,1,1,3,13,3,0.231,0,0,0,0
57,83.3,1.79,26.0,0,1,1,0,5,45,17,0.378,0,0,0,0
58,101.4,1.67,36.4,1,0,0,0,1,6,2,0.333,0,0,0,1
24,86.4,1.78,27.3,0,1,0,0,3,20,5,0.25,0,0,0,0
47,80.6,1.77,25.7,0,1,2,0,3,25,6,0.24,0,0,0,0
26,78.6,1.65,28.9,0,1,1,0,3,23,5,0.217,0,0,0,0
33,73.5,1.78,23.2,0,1,0,0,3,25,6,0.24,0,0,0,0
38,70.7,1.91,19.4,1,0,1,1,3,16,4,0.25,0,0,0,1
36,79.0,1.89,22.1,1,0,1,0,3,21,4,0.19,0,0,0,1
27,92.9,1.75,30.3,1,0,1,1,3,14,3,0.214,0,0,0,1
56,103.1,1.89,28.9,1,0,0,0,5,45,17,0.378,0,0,0,0
22,68.9,1.69,24.1,1,0,0,0,1,5,2,0.4,0,0,0,1
41,86.0,1.8,26.5,1,0,0,0,5,45,15,0.333,0,0,0,0
40,77.3,1.59,30.6,0,1,0,0,5,44,14,0.318,0,0,0,0
51,87.0,1.79,27.2,1,0,0,0,1,6,2,0.333,0,0,0,1
41,82.5,1.72,27.9,1,0,0,0,3,23,6,0.261,0,0,0,1
60,69.7,1.68,24.7,1,0,0,0,5,45,17,0.378,0,0,0,0
50,71.7,1.68,25.4,1,0,1,0,3,20,5,0.25,0,0,0,1
42,63.6,1.78,20.1,0,1,1,0,3,22,4,0.182,0,0,0,0
60,60.3,1.57,24.5,0,1,1,0,3,26,6,0.231,0,0,0,0
37,78.5,1.64,29.2,0,1,0,0,3,24,6,0.25,0,0,0,0
42,68.6,1.93,18.4,1,0,0,0,1,5,2,0.4,0,0,0,1
56,71.6,1.69,25.1,0,1,0,0,1,6,2,0.333,0,0,0,0
38,83.9,1.72,28.4,0,1,0,1,3,14,4,0.286,0,0,0,0
41,85.9,1.86,24.8,1,0,1,0,1,5,2,0.4,0,0,0,1
47,72.8,1.64,27.1,0,1,1,1,3,16,4,0.25,0,0,0,0
57,93.0,1.83,27.8,1,0,1,0,5,45,17,0.378,0,0,0,0
42,68.7,1.7,23.8,0,1,0,0,1,6,2,0.333,0,0,0,0
26,76.6,1.7,26.5,0,1,0,0,3,24,6,0.25,0,0,0,0
56,73.9,1.85,21.6,1,0,0,0,5,50,17,0.34,0,0,0,0
52,53.1,1.59,21.0,0,1,2,0,1,5,2,0.4,0,0,0,1
35,67.7,1.81,20.7,1,0,2,1,5,39,15,0.385,0,0,0,1
28,89.3,1.82,27.0,1,0,0,0,5,47,17,0.362,0,0,0,0
51,72.1,1.82,21.8,1,0,1,0,3,22,5,0.227,0,0,0,1
51,78.6,1.75,25.7,0,1,0,0,5,41,14,0.341,0,0,0,0
44,97.9,1.77,31.2,1,0,0,0,1,6,2,0.333,0,0,0,1
51,79.2,1.75,25.9,1,0,0,0,1,5,2,0.4,0,0,0,1
45,83.1,1.79,25.9,0,1,2,0,1,5,2,0.4,0,0,0,1
42,63.4,1.92,17.2,1,0,0,0,3,23,4,0.174,0,0,0,1
40,88.7,1.7,30.7,0,1,0,0,1,6,2,0.333,0,0,0,0
36,65.5,1.77,20.9,1,0,0,0,3,27,6,0.222,0,0,0,0
44,102.5,1.89,28.7,1,0,0,1,1,5,2,0.4,0,0,0,1
52,84.0,1.88,23.8,1,0,0,0,1,6,2,0.333,0,0,0,1
27,51.9,1.62,19.8,0,1,0,0,1,5,2,0.4,0,0,0,1
39,104.0,1.79,32.5,1,0,0,2,1,3,1,0.333,0,0,0,0
43,83.5,1.77,26.7,0,1,0,0,3,20,4,0.2,0,0,0,0
58,61.0,1.75,19.9,1,0,0,1,1,4,2,0.5,0,0,0,0
46,99.4,1.85,29.0,1,0,0,2,3,10,3,0.3,0,0,0,1
22,106.2,1.74,35.1,1,0,0,1,5,33,12,0.364,0,0,0,1
42,92.2,1.67,33.1,1,0,0,2,5,30,12,0.4,0,0,0,1
51,71.1,1.72,24.0,0,1,1,0,1,5,2,0.4,0,0,0,1
35,61.9,1.62,23.6,0,1,0,1,1,5,2,0.4,0,0,0,1
35,93.8,1.83,28.0,1,0,0,0,1,5,2,0.4,0,0,0,1
45,78.1,1.66,28.3,1,0,1,0,5,47,16,0.34,0,0,0,0
46,90.0,1.92,24.4,1,0,0,0,3,20,5,0.25,0,0,0,1
20,104.5,1.69,36.6,1,0,0,1,1,5,2,0.4,0,0,0,1
44,75.3,1.64,28.0,0,1,0,0,5,48,17,0.354,0,0,0,0
32,55.0,1.57,22.3,0,1,0,0,1,5,2,0.4,0,0,0,1
37,62.7,1.67,22.5,0,1,0,0,3,23,5,0.217,0,0,0,0
53,88.1,1.67,31.6,0,1,1,0,5,43,15,0.349,0,0,0,0
32,98.7,1.87,28.2,1,0,0,0,3,25,6,0.24,0,0,0,0
56,50.7,1.73,16.9,0,1,0,0,5,46,15,0.326,0,0,0,0
21,78.9,1.92,21.4,1,0,1,0,5,42,14,0.333,0,0,0,0
19,103.7,1.81,31.7,1,0,0,0,1,5,2,0.4,0,0,0,1
37,94.9,1.67,34.0,1,0,1,0,1,5,2,0.4,0,0,0,1
23,74.3,1.6,29.0,0,1,1,0,1,5,2,0.4,0,0,0,1
42,78.9,1.92,21.4,1,0,2,2,3,10,3,0.3,0,0,0,1
46,65.2,1.63,24.5,0,1,0,0,1,5,2,0.4,0,0,0,1
48,76.0,1.84,22.4,1,0,0,1,3,18,5,0.278,0,0,0,1
34,74.3,1.72,25.1,1,0,2,1,5,31,11,0.355,0,0,0,1
35,75.0,1.59,29.7,0,1,0,0,3,25,6,0.24,0,0,0,0
50,60.5,1.85,17.7,1,0,0,0,1,6,2,0.333,0,0,0,1
45,89.8,1.79,28.0,0,1,1,0,1,5,2,0.4,0,0,0,1
57,87.8,1.79,27.4,0,1,0,0,1,5,2,0.4,0,0,0,1
23,109.2,1.82,33.0,1,0,1,0,5,48,15,0.312,0,0,0,0
29,56.2,1.56,23.1,0,1,1,0,5,46,17,0.37,0,0,0,0
30,64.8,1.75,21.2,0,1,0,0,1,5,2,0.4,0,0,0,1
40,62.9,1.8,19.4,1,0,0,0,1,5,2,0.4,0,0,0,1
25,81.0,1.75,26.4,1,0,0,0,1,5,2,0.4,0,0,0,1
57,73.0,1.87,20.9,1,0,0,0,5,43,16,0.372,0,0,0,0
33,64.2,1.72,21.7,0,1,1,0,5,44,14,0.318,0,0,0,0
20,77.2,1.81,23.6,1,0,1,0,3,19,5,0.263,0,0,0,1
33,72.4,1.73,24.2,0,1,1,0,3,21,6,0.286,0,0,0,0
51,60.1,1.81,18.3,1,0,0,0,3,24,6,0.25,0,0,0,1
53,73.3,1.89,20.5,1,0,0,1,3,17,4,0.235,0,0,0,1
30,63.0,1.91,17.3,1,0,0,0,1,5,2,0.4,0,0,0,1
24,56.0,1.62,21.3,0,1,0,0,1,5,2,0.4,0,0,0,1
31,82.8,1.6,32.3,0,1,2,0,3,25,6,0.24,0,0,0,0
32,65.5,1.62,25.0,0,1,0,0,3,18,4,0.222,0,0,0,0
55,69.1,1.92,18.7,1,0,0,0,1,6,2,0.333,0,0,0,1
53,90.6,1.86,26.2,1,0,1,0,1,5,2,0.4,0,0,0,1
25,68.9,1.73,23.0,1,0,0,1,3,16,4,0.25,0,0,0,1
39,80.5,1.6,31.4,0,1,0,0,3,22,5,0.227,0,0,0,0
28,67.6,1.93,18.1,1,0,1,0,5,41,14,0.341,0,0,0,0
35,96.8,1.89,27.1,1,0,0,1,3,16,4,0.25,0,0,0,1
39,59.2,1.63,22.3,0,1,0,1,3,14,4,0.286,0,0,0,0
49,72.4,1.84,21.4,1,0,1,0,1,6,2,0.333,0,0,0,1
32,66.9,1.61,25.8,0,1,2,0,3,23,5,0.217,0,0,0,0
22,98.6,1.94,26.2,1,0,0,0,1,6,2,0.333,0,0,0,1
49,85.1,1.62,32.4,0,1,0,0,5,47,14,0.298,0,0,0,0
18,93.7,1.69,32.8,1,0,0,0,3,21,4,0.19,0,0,0,1
50,55.8,1.61,21.5,0,1,0,0,1,6,2,0.333,0,0,0,0
42,93.4,1.7,32.3,1,0,0,0,1,5,2,0.4,0,0,0,1
27,63.4,1.73,21.2,0,1,1,0,5,47,17,0.362,0,0,0,0
28,66.3,1.63,25.0,0,1,0,0,5,44,14,0.318,0,0,0,0
37,102.5,1.67,36.8,1,0,0,0,1,5,2,0.4,0,0,0,1
39,50.7,1.6,19.8,0,1,0,0,1,5,2,0.4,0,0,0,1
60,106.6,1.81,32.5,1,0,1,1,3,18,4,0.222,0,0,0,1
54,54.8,1.77,17.5,0,1,0,1,3,19,4,0.211,0,0,0,0
40,105.0,1.69,36.8,1,0,1,0,5,43,14,0.326,0,0,0,0
38,83.9,1.68,29.7,1,0,0,0,1,5,2,0.4,0,0,0,1
24,92.2,1.82,27.8,1,0,0,0,5,47,16,0.34,0,0,0,0
59,85.5,1.57,34.7,0,1,0,0,3,23,5,0.217,0,0,0,0
31,94.6,1.65,34.7,1,0,0,0,3,22,6,0.273,0,0,0,1
18,108.3,1.72,36.6,1,0,0,0,3,23,4,0.174,0,0,0,1
44,85.0,1.64,31.6,0,1,0,0,1,6,2,0.333,0,0,0,0
22,55.9,1.64,20.8,0,1,0,0,3,22,4,0.182,0,0,0,0
27,75.8,1.73,25.3,1,0,1,0,3,20,5,0.25,0,0,0,1
46,83.7,1.76,27.0,0,1,1,0,3,24,6,0.25,0,0,0,0
56,103.7,1.81,31.7,1,0,2,0,1,5,2,0.4,0,0,0,1
55,62.6,1.86,18.1,1,0,1,1,3,14,3,0.214,0,0,0,1
57,75.8,1.61,29.2,0,1,1,0,1,5,2,0.4,0,0,0,1
25,69.4,1.6,27.1,0,1,1,0,3,22,4,0.182,0,0,0,0
39,75.5,1.81,23.0,1,0,1,0,3,22,4,0.182,0,0,0,1
24,77.2,1.63,29.1,0,1,0,1,3,16,4,0.25,0,0,0,0
44,64.6,1.65,23.7,1,0,0,0,1,5,2,0.4,0,0,0,1
48,79.7,1.8,24.6,0,1,0,1,3,18,4,0.222,0,0,0,0
58,66.1,1.86,19.1,1,0,1,0,1,6,2,0.333,0,0,0,1
26,95.2,1.87,27.2,1,0,0,0,1,5,2,0.4,0,0,0,1
23,70.6,1.55,29.4,0,1,0,0,1,5,2,0.4,0,0,0,1
33,64.3,1.71,22.0,1,0,1,0,3,18,4,0.222,0,0,0,1
48,77.8,1.87,22.2,1,0,1,1,3,17,4,0.235,0,0,0,1
40,84.4,1.69,29.6,1,0,0,0,5,48,17,0.354,0,0,0,0
55,79.8,1.63,30.0,0,1,1,0,1,6,2,0.333,0,0,0,0
26,86.4,1.74,28.5,0,1,0,0,5,45,17,0.378,0,0,0,0
56,80.4,1.9,22.3,1,0,0,0,3,22,6,0.273,0,0,0,1
50,74.3,1.69,26.0,0,1,0,0,1,6,2,0.333,0,0,0,0
30,64.8,1.62,24.7,0,1,1,0,1,6,2,0.333,0,0,0,0
29,78.6,1.94,20.9,1,0,1,0,3,22,6,0.273,0,0,0,1
38,79.4,1.67,28.5,1,0,0,1,3,16,4,0.25,0,0,0,1
49,58.1,1.72,19.6,0,1,2,0,3,23,6,0.261,0,0,0,0
18,51.6,1.8,15.9,0,1,0,0,1,5,2,0.4,0,0,0,1
